66, 75, 159, 72, 158, 115, 65, 116
168, 81, 242, 69, 243, 106, 166, 111
255, 76, 359, 73, 359, 102, 259, 104
363, 61, 435, 61, 437, 100, 364, 99
448, 67, 541, 64, 541, 89, 449, 97
248, 145, 349, 140, 350, 182, 252, 189
352, 137, 409, 137, 409, 173, 352, 172
418, 126, 534, 127, 534, 162, 419, 165
327, 189, 411, 184, 411, 219, 329, 219
413, 184, 476, 181, 477, 213, 418, 217
329, 250, 537, 227, 542, 295, 329, 314
165, 370, 238, 364, 239, 385, 168, 395
241, 363, 294, 357, 294, 383, 242, 390
296, 356, 326, 352, 326, 374, 296, 379
329, 353, 382, 345, 382, 364, 330, 374
380, 347, 424, 337, 427, 358, 382, 369
429, 337, 481, 328, 482, 353, 427, 363
