273, 66, 789, 18, 793, 203, 272, 236
261, 270, 340, 266, 340, 294, 261, 297
347, 258, 382, 257, 385, 291, 343, 292
396, 261, 455, 254, 461, 281, 397, 283
471, 254, 523, 248, 523, 276, 471, 279
528, 250, 571, 244, 572, 274, 531, 275
579, 245, 773, 233, 772, 264, 577, 278
345, 305, 409, 300, 404, 329, 347, 330
412, 299, 504, 291, 502, 323, 412, 328
510, 289, 590, 285, 590, 314, 514, 320
595, 285, 647, 285, 648, 311, 600, 315
344, 363, 488, 357, 487, 413, 343, 413
488, 370, 512, 370, 513, 401, 490, 402
517, 342, 676, 344, 672, 397, 521, 407
422, 419, 504, 416, 504, 446, 428, 446
505, 415, 574, 411, 573, 448, 509, 448
370, 466, 434, 466, 436, 493, 370, 501
463, 464, 534, 463, 533, 494, 465, 498
538, 466, 597, 466, 597, 492, 538, 493
