38, 325, 95, 317, 102, 335, 38, 343
108, 315, 168, 307, 173, 323, 107, 333
525, 254, 760, 224, 765, 244, 529, 282
770, 223, 931, 197, 934, 221, 771, 246
44, 358, 240, 333, 252, 419, 57, 446
257, 325, 521, 296, 554, 372, 264, 419
559, 286, 801, 256, 831, 332, 563, 371
239, 442, 326, 435, 332, 462, 243, 477
331, 431, 373, 427, 375, 459, 334, 463
382, 430, 457, 415, 465, 443, 384, 455
471, 415, 599, 397, 605, 430, 476, 443
601, 398, 648, 392, 653, 419, 606, 423
101, 518, 266, 500, 266, 542, 110, 561
286, 496, 513, 469, 509, 515, 290, 538
527, 465, 616, 459, 619, 499, 533, 508
635, 451, 762, 430, 771, 473, 642, 488
93, 588, 340, 559, 373, 598, 94, 639
388, 553, 847, 486, 858, 536, 385, 594
108, 652, 185, 646, 194, 675, 110, 680
210, 641, 253, 639, 261, 661, 210, 671
265, 632, 352, 630, 356, 652, 268, 658
357, 621, 454, 613, 463, 634, 363, 647
474, 605, 672, 584, 684, 610, 473, 631
693, 574, 854, 558, 856, 582, 696, 604
237, 679, 417, 662, 429, 737, 253, 756
429, 653, 671, 629, 699, 701, 437, 729
700, 618, 907, 592, 937, 667, 708, 701
