317, 243, 458, 224, 453, 309, 315, 293
466, 247, 616, 232, 611, 300, 468, 297
627, 254, 735, 242, 740, 305, 626, 301
416, 311, 466, 311, 465, 326, 416, 326
476, 310, 559, 310, 556, 327, 475, 328
565, 313, 667, 309, 668, 328, 565, 332
612, 222, 661, 223, 661, 236, 609, 233
663, 225, 689, 225, 689, 237, 661, 239
689, 226, 717, 226, 717, 239, 690, 239
718, 225, 741, 225, 741, 239, 717, 239
532, 214, 565, 215, 565, 231, 532, 232
313, 335, 334, 335, 338, 353, 312, 353
342, 336, 369, 336, 371, 351, 342, 351
371, 334, 371, 338, 406, 337, 405, 353
404, 336, 426, 335, 426, 352, 405, 349
430, 337, 469, 336, 469, 352, 428, 351
470, 334, 509, 334, 511, 349, 471, 348
511, 338, 544, 337, 546, 351, 514, 353
545, 336, 571, 335, 571, 349, 546, 350
573, 338, 591, 335, 591, 348, 575, 348
592, 339, 607, 337, 607, 346, 590, 347
611, 338, 741, 338, 741, 352, 608, 355
257, 236, 286, 212, 287, 290, 256, 291
262, 298, 289, 293, 285, 347, 259, 347
