380, 599, 1262, 779, 1253, 947, 392, 857
1328, 763, 1328, 763, 1898, 892, 1886, 1048
1925, 889, 2498, 904, 2516, 1111, 1937, 1069
209, 1336, 848, 1420, 833, 1645, 200, 1636
944, 1372, 1520, 1453, 1520, 1660, 938, 1651
245, 895, 524, 919, 524, 979, 236, 964
563, 931, 923, 961, 923, 1015, 560, 988
950, 970, 1139, 979, 1139, 1042, 956, 1018
1193, 994, 1418, 1024, 1418, 1072, 1199, 1051
1442, 1033, 1586, 1024, 1586, 1081, 1454, 1081
1619, 1039, 1865, 1069, 1865, 1123, 1619, 1111
2063, 1099, 2276, 1111, 2276, 1174, 2069, 1165
2291, 1135, 2465, 1144, 2471, 1195, 2297, 1195
1151, 1150, 1235, 1150, 1238, 1225, 1157, 1228
1559, 1201, 1634, 1204, 1634, 1282, 1556, 1282
272, 484, 584, 529, 578, 595, 272, 559
587, 547, 791, 580, 788, 631, 596, 604
824, 589, 1001, 604, 1001, 661, 830, 646
1007, 622, 1181, 646, 1190, 706, 1001, 688
1208, 664, 1400, 679, 1400, 730, 1205, 718
1406, 697, 1562, 712, 1562, 769, 1397, 754
1568, 727, 2465, 889, 2465, 937, 1568, 772
