221, 294, 584, 293, 592, 393, 227, 412
594, 302, 1062, 258, 1067, 369, 594, 388
92, 450, 163, 445, 161, 466, 92, 468
240, 429, 302, 428, 302, 452, 240, 463
308, 426, 371, 426, 372, 455, 309, 459
372, 423, 463, 421, 463, 453, 373, 455
470, 420, 527, 420, 527, 447, 470, 447
532, 415, 658, 411, 659, 441, 533, 445
664, 403, 746, 401, 746, 431, 666, 436
750, 400, 844, 398, 848, 426, 753, 439
852, 399, 945, 393, 951, 430, 856, 433
953, 399, 1029, 393, 1034, 423, 954, 424
1124, 392, 1192, 384, 1192, 408, 1125, 414
116, 492, 246, 485, 244, 512, 113, 515
256, 480, 471, 468, 471, 504, 249, 512
476, 473, 562, 463, 563, 496, 478, 499
633, 463, 886, 453, 888, 478, 631, 489
912, 453, 1150, 437, 1150, 466, 913, 476
