137, 180, 217, 168, 221, 193, 139, 224
335, 206, 489, 215, 488, 287, 338, 266
527, 236, 545, 239, 547, 254, 527, 251
554, 240, 572, 240, 572, 256, 557, 255
526, 251, 535, 251, 536, 269, 527, 269
541, 255, 579, 259, 579, 275, 541, 269
338, 286, 369, 293, 366, 311, 336, 304
366, 290, 406, 296, 404, 314, 365, 312
410, 295, 447, 305, 446, 320, 410, 312
450, 300, 490, 307, 488, 325, 449, 321
234, 317, 308, 327, 308, 345, 239, 334
331, 330, 458, 349, 458, 366, 332, 350
468, 351, 583, 363, 583, 380, 469, 371
502, 379, 546, 384, 546, 407, 501, 401
543, 383, 583, 387, 583, 409, 545, 411
510, 423, 594, 435, 585, 473, 509, 460
275, 376, 330, 387, 322, 428, 274, 414
266, 343, 299, 342, 299, 367, 266, 367
297, 349, 332, 353, 332, 368, 296, 368
