200, 271, 322, 260, 325, 335, 211, 353
344, 257, 512, 242, 512, 322, 345, 336
528, 241, 750, 226, 745, 302, 528, 319
417, 336, 547, 316, 543, 364, 417, 381
213, 401, 318, 379, 318, 445, 214, 462
322, 392, 426, 381, 423, 426, 324, 444
429, 385, 527, 374, 526, 414, 429, 424
530, 374, 665, 355, 666, 406, 532, 416
673, 360, 754, 354, 753, 399, 677, 401
280, 464, 374, 457, 374, 488, 282, 497
386, 457, 497, 434, 496, 487, 385, 486
507, 445, 592, 427, 591, 472, 505, 475
604, 437, 705, 427, 704, 461, 606, 463
229, 524, 295, 510, 295, 549, 228, 555
298, 521, 363, 511, 366, 542, 300, 549
368, 502, 417, 501, 416, 538, 371, 540
423, 509, 512, 491, 517, 529, 424, 536
522, 497, 594, 481, 594, 521, 522, 523
595, 491, 653, 486, 651, 519, 597, 521
656, 476, 700, 483, 703, 514, 652, 517
705, 482, 759, 481, 759, 505, 707, 507
558, 535, 603, 526, 605, 557, 559, 559
614, 529, 757, 517, 757, 539, 611, 558
