6, 3, 153, 4, 156, 34, 3, 34
162, 2, 237, 4, 239, 29, 162, 36
243, 1, 296, 2, 296, 26, 246, 31
297, 2, 369, 4, 369, 36, 299, 29
2, 48, 174, 39, 175, 77, 4, 80
67, 164, 272, 167, 271, 210, 68, 204
286, 178, 403, 177, 402, 221, 284, 220
418, 178, 529, 166, 529, 215, 416, 212
73, 217, 255, 221, 254, 259, 72, 253
265, 220, 387, 223, 387, 254, 263, 253
400, 222, 647, 224, 645, 260, 400, 257
80, 256, 173, 255, 173, 285, 82, 286
183, 255, 274, 259, 275, 284, 184, 287
283, 260, 427, 261, 428, 286, 284, 285
439, 258, 482, 261, 481, 286, 437, 287
486, 261, 526, 261, 525, 289, 487, 289
15, 263, 66, 263, 65, 290, 15, 291
