386, 285, 499, 296, 500, 336, 390, 337
128, 330, 710, 357, 708, 441, 132, 415
272, 434, 597, 429, 575, 488, 276, 487
69, 550, 166, 548, 161, 577, 65, 581
165, 551, 247, 543, 245, 575, 169, 586
250, 551, 338, 539, 338, 573, 253, 579
351, 541, 441, 550, 444, 574, 353, 577
448, 553, 472, 552, 473, 572, 449, 575
478, 549, 517, 548, 517, 573, 482, 573
525, 545, 635, 547, 641, 577, 534, 579
646, 552, 730, 542, 736, 573, 650, 580
650, 283, 686, 282, 686, 306, 653, 307
689, 285, 796, 288, 798, 310, 690, 311
696, 315, 724, 313, 726, 331, 696, 331
734, 317, 770, 317, 771, 333, 736, 337
771, 321, 797, 319, 797, 334, 770, 336
