211, 145, 273, 162, 271, 181, 211, 177
277, 154, 334, 157, 332, 189, 278, 190
342, 159, 420, 177, 420, 197, 340, 189
427, 175, 510, 192, 512, 219, 428, 202
513, 184, 555, 195, 562, 213, 522, 215
560, 194, 616, 200, 620, 223, 567, 220
211, 183, 235, 187, 235, 197, 213, 197
239, 186, 266, 186, 266, 198, 236, 199
265, 189, 298, 192, 299, 202, 267, 203
301, 194, 348, 200, 348, 210, 300, 204
355, 197, 372, 199, 372, 211, 356, 211
371, 200, 401, 206, 402, 214, 373, 212
409, 206, 420, 206, 420, 217, 410, 217
419, 208, 427, 207, 430, 219, 420, 219
430, 207, 437, 208, 439, 219, 431, 219
440, 210, 469, 212, 469, 223, 443, 223
467, 212, 506, 219, 506, 230, 470, 227
502, 219, 522, 220, 522, 232, 503, 231
550, 224, 584, 225, 586, 239, 550, 238
590, 228, 623, 229, 625, 241, 593, 241
272, 202, 310, 206, 310, 220, 272, 219
319, 211, 390, 214, 390, 229, 321, 223
392, 219, 455, 227, 456, 235, 391, 233
470, 227, 590, 241, 592, 253, 473, 244
207, 224, 334, 244, 330, 276, 209, 268
336, 246, 396, 253, 398, 281, 337, 278
400, 246, 474, 249, 477, 286, 401, 284
479, 261, 566, 262, 566, 293, 482, 292
563, 264, 639, 269, 643, 306, 565, 304
207, 278, 377, 281, 377, 303, 205, 299
386, 292, 643, 312, 644, 327, 383, 306
320, 307, 367, 311, 367, 328, 318, 328
370, 308, 397, 309, 397, 332, 369, 332
418, 314, 574, 323, 572, 340, 418, 332
717, 120, 797, 138, 799, 163, 721, 164
430, 350, 461, 351, 462, 366, 434, 369
460, 352, 480, 352, 482, 372, 464, 372
440, 369, 484, 369, 484, 393, 435, 396
