158, 47, 193, 47, 192, 80, 163, 78
197, 48, 250, 53, 247, 81, 198, 79
252, 54, 333, 54, 335, 87, 252, 85
342, 66, 454, 75, 454, 96, 342, 95
464, 77, 519, 80, 520, 102, 465, 101
521, 76, 562, 77, 563, 103, 528, 103
161, 80, 186, 80, 186, 108, 159, 105
191, 88, 221, 90, 222, 115, 191, 106
229, 86, 303, 96, 303, 115, 230, 113
309, 98, 401, 98, 398, 124, 307, 124
407, 108, 483, 104, 483, 124, 410, 122
488, 105, 566, 110, 565, 131, 488, 128
85, 106, 145, 110, 143, 131, 87, 131
149, 113, 214, 117, 207, 141, 148, 134
220, 119, 288, 124, 295, 142, 219, 139
298, 125, 453, 132, 453, 154, 298, 141
456, 133, 495, 133, 496, 154, 459, 155
505, 135, 550, 137, 550, 160, 503, 158
71, 133, 103, 133, 103, 148, 69, 148
108, 136, 172, 139, 171, 153, 107, 150
173, 142, 205, 142, 203, 155, 174, 155
205, 143, 253, 145, 253, 161, 201, 158
261, 144, 342, 149, 346, 167, 259, 163
349, 152, 377, 152, 376, 166, 349, 165
379, 154, 418, 154, 418, 167, 378, 168
421, 156, 485, 160, 486, 171, 420, 173
489, 161, 564, 162, 564, 178, 488, 174
