119, 124, 188, 130, 187, 157, 119, 154
107, 162, 142, 162, 142, 189, 106, 189
152, 161, 219, 161, 221, 186, 154, 188
224, 123, 344, 109, 342, 191, 222, 185
359, 124, 534, 110, 529, 184, 359, 189
528, 134, 598, 135, 600, 168, 529, 174
96, 190, 267, 191, 266, 253, 101, 256
279, 191, 478, 190, 478, 255, 279, 259
488, 190, 594, 189, 594, 254, 487, 255
103, 271, 200, 268, 198, 310, 105, 308
205, 271, 337, 267, 337, 301, 210, 305
349, 266, 416, 266, 415, 302, 346, 312
420, 269, 531, 267, 531, 302, 423, 306
537, 267, 600, 269, 600, 304, 540, 307
112, 319, 187, 313, 187, 348, 113, 350
187, 317, 230, 308, 230, 352, 188, 351
235, 318, 394, 319, 401, 351, 231, 348
399, 312, 590, 312, 590, 343, 401, 348
