81, 82, 530, 74, 530, 134, 73, 139
136, 154, 460, 158, 457, 211, 127, 210
79, 254, 179, 256, 181, 283, 82, 286
192, 257, 310, 253, 313, 284, 184, 282
325, 254, 427, 254, 429, 290, 325, 285
441, 260, 486, 257, 486, 290, 437, 292
99, 297, 273, 298, 273, 324, 99, 323
287, 295, 387, 298, 387, 328, 284, 322
391, 299, 472, 299, 472, 328, 391, 327
94, 340, 155, 340, 152, 372, 95, 370
164, 342, 321, 338, 328, 369, 161, 368
331, 342, 379, 342, 379, 372, 327, 375
384, 347, 464, 347, 464, 375, 383, 374
163, 393, 283, 395, 282, 418, 165, 413
284, 387, 332, 386, 329, 420, 286, 421
331, 389, 368, 389, 368, 421, 330, 421
