288, 545, 368, 543, 367, 568, 285, 569
374, 546, 459, 541, 457, 561, 375, 565
325, 534, 368, 533, 368, 543, 323, 544
265, 569, 482, 562, 476, 617, 263, 619
237, 629, 253, 628, 254, 644, 235, 644
252, 629, 296, 623, 296, 643, 253, 647
294, 628, 328, 624, 328, 646, 294, 646
328, 621, 353, 623, 353, 645, 324, 645
352, 620, 408, 620, 409, 640, 355, 640
408, 624, 449, 622, 449, 639, 398, 641
223, 659, 284, 659, 280, 684, 225, 682
285, 655, 386, 646, 386, 690, 285, 685
393, 648, 466, 648, 466, 681, 390, 681
233, 689, 292, 683, 291, 714, 229, 716
291, 689, 338, 688, 338, 718, 290, 711
335, 691, 402, 688, 402, 711, 334, 710
403, 680, 472, 680, 476, 706, 404, 712
241, 720, 346, 713, 344, 741, 240, 750
350, 719, 457, 719, 457, 749, 347, 750
461, 715, 495, 715, 495, 745, 463, 741
387, 626, 403, 625, 404, 638, 386, 640
