161, 302, 333, 305, 333, 379, 164, 379
343, 322, 492, 307, 501, 381, 347, 384
188, 384, 465, 393, 465, 462, 182, 471
79, 477, 377, 482, 377, 528, 78, 528
394, 477, 519, 483, 515, 528, 394, 534
121, 539, 203, 548, 206, 576, 127, 573
227, 537, 340, 540, 341, 567, 223, 569
343, 536, 464, 542, 470, 570, 346, 569
78, 584, 124, 584, 124, 626, 81, 624
129, 585, 175, 585, 173, 623, 127, 623
179, 576, 301, 578, 299, 621, 179, 627
305, 590, 338, 590, 338, 629, 304, 630
337, 587, 383, 587, 383, 630, 338, 633
380, 590, 428, 590, 433, 627, 386, 638
433, 587, 488, 585, 489, 626, 433, 626
483, 584, 519, 584, 519, 626, 479, 630
72, 795, 215, 790, 215, 826, 69, 832
227, 786, 450, 789, 458, 831, 223, 834
464, 793, 548, 789, 548, 834, 465, 834
102, 837, 531, 834, 536, 871, 93, 879
