5, 141, 102, 148, 101, 170, 5, 169
109, 146, 253, 141, 252, 179, 103, 173
5, 171, 131, 176, 125, 203, 3, 197
142, 181, 289, 189, 286, 222, 134, 216
380, 162, 476, 166, 476, 189, 382, 190
482, 157, 611, 163, 611, 200, 482, 198
377, 189, 516, 194, 518, 224, 375, 223
528, 192, 642, 202, 640, 238, 525, 237
736, 182, 934, 183, 944, 205, 740, 210
726, 209, 912, 214, 923, 239, 729, 237
917, 213, 1027, 228, 1036, 251, 922, 251
794, 346, 918, 346, 929, 379, 795, 381
937, 352, 1028, 352, 1038, 381, 936, 385
137, 324, 249, 325, 245, 355, 140, 358
255, 327, 325, 328, 323, 361, 255, 356
334, 325, 392, 327, 390, 365, 330, 361
397, 336, 580, 341, 581, 368, 398, 365
