74, 311, 184, 288, 200, 347, 76, 370
194, 280, 265, 275, 266, 329, 193, 345
267, 265, 369, 255, 372, 316, 267, 325
366, 249, 470, 238, 483, 289, 379, 308
78, 388, 134, 378, 144, 417, 90, 430
150, 375, 244, 345, 262, 401, 178, 426
255, 339, 370, 334, 373, 371, 289, 407
368, 332, 460, 304, 476, 347, 396, 373
108, 451, 157, 451, 166, 481, 129, 495
172, 438, 276, 418, 289, 463, 187, 486
284, 413, 405, 393, 414, 425, 304, 458
415, 380, 494, 373, 508, 414, 430, 434
279, 476, 340, 469, 349, 496, 295, 509
343, 464, 493, 423, 506, 449, 365, 491
115, 561, 237, 532, 250, 559, 137, 596
245, 528, 303, 520, 315, 547, 260, 565
310, 525, 343, 505, 358, 536, 323, 552
354, 504, 411, 491, 424, 517, 370, 541
417, 482, 559, 453, 572, 483, 433, 520
216, 580, 276, 568, 287, 598, 231, 612
284, 562, 344, 545, 356, 577, 299, 596
346, 545, 430, 521, 451, 553, 365, 577
447, 519, 506, 505, 520, 535, 461, 552
207, 631, 295, 605, 309, 633, 226, 660
312, 605, 405, 578, 414, 598, 320, 624
436, 574, 472, 562, 479, 576, 446, 591
474, 561, 569, 524, 577, 549, 483, 580
