277, 33, 351, 26, 352, 80, 281, 80
649, 39, 676, 38, 674, 79, 647, 82
692, 37, 764, 45, 765, 77, 691, 81
284, 95, 356, 92, 359, 134, 282, 138
364, 102, 478, 105, 475, 141, 367, 142
783, 100, 864, 95, 866, 135, 784, 137
819, 38, 870, 38, 870, 75, 811, 76
286, 153, 357, 154, 357, 193, 286, 192
366, 160, 472, 160, 473, 199, 365, 203
779, 162, 861, 160, 861, 198, 778, 199
288, 206, 399, 210, 399, 258, 289, 250
409, 215, 515, 217, 515, 255, 409, 255
772, 224, 858, 224, 859, 254, 769, 254
291, 261, 398, 265, 402, 306, 292, 300
407, 272, 496, 265, 492, 304, 402, 306
635, 277, 665, 275, 666, 313, 633, 313
677, 278, 742, 286, 742, 309, 678, 311
292, 315, 404, 314, 404, 349, 293, 349
410, 320, 509, 317, 507, 365, 410, 355
634, 338, 663, 337, 664, 369, 632, 369
675, 330, 731, 332, 731, 364, 668, 366
