278, 77, 452, 82, 452, 100, 267, 101
31, 90, 96, 92, 98, 100, 35, 100
101, 92, 121, 92, 119, 101, 98, 101
22, 101, 93, 102, 93, 129, 22, 131
122, 105, 366, 104, 365, 133, 103, 128
380, 108, 684, 113, 683, 137, 378, 132
24, 132, 43, 134, 43, 147, 25, 147
51, 132, 105, 132, 107, 147, 51, 147
108, 135, 186, 136, 186, 150, 109, 148
189, 137, 235, 138, 235, 151, 188, 151
240, 135, 295, 137, 295, 151, 238, 151
308, 138, 355, 139, 356, 150, 307, 148
365, 139, 408, 140, 406, 151, 363, 150
419, 142, 454, 140, 456, 151, 419, 152
456, 140, 527, 140, 528, 152, 457, 149
541, 143, 591, 143, 591, 152, 542, 151
601, 142, 682, 143, 683, 150, 601, 151
