247, 221, 313, 220, 313, 244, 248, 244
317, 221, 359, 221, 361, 243, 314, 243
363, 222, 455, 221, 455, 243, 366, 244
295, 250, 341, 250, 341, 264, 295, 265
342, 251, 412, 250, 412, 265, 344, 266
413, 251, 452, 251, 453, 264, 412, 264
283, 270, 363, 269, 364, 281, 284, 282
366, 271, 387, 271, 387, 281, 365, 281
389, 268, 457, 270, 457, 283, 390, 283
362, 340, 396, 341, 396, 353, 360, 356
394, 342, 408, 342, 408, 351, 393, 352
409, 338, 445, 338, 447, 352, 412, 353
447, 338, 467, 338, 467, 353, 447, 353
470, 338, 504, 336, 506, 352, 468, 353
476, 233, 507, 234, 507, 243, 473, 243
