230, 12, 325, 9, 325, 63, 230, 66
333, 7, 385, 6, 386, 57, 339, 59
396, 9, 453, 12, 453, 29, 398, 33
465, 8, 540, 8, 544, 28, 463, 32
394, 32, 536, 32, 540, 53, 397, 60
349, 60, 426, 62, 426, 77, 350, 77
245, 87, 383, 84, 383, 120, 243, 123
395, 81, 535, 82, 537, 113, 398, 116
271, 123, 328, 121, 328, 135, 273, 135
336, 119, 427, 116, 427, 133, 337, 134
434, 116, 506, 116, 508, 132, 435, 134
233, 143, 362, 142, 364, 172, 231, 169
378, 138, 552, 136, 563, 163, 379, 171
222, 179, 565, 175, 568, 226, 219, 227
