247, 151, 308, 149, 307, 182, 247, 183
313, 147, 500, 145, 500, 178, 313, 179
503, 144, 575, 143, 574, 174, 504, 174
222, 200, 589, 188, 592, 234, 222, 249
235, 280, 362, 271, 362, 303, 235, 309
371, 269, 453, 270, 453, 296, 372, 301
462, 264, 623, 261, 625, 288, 461, 294
178, 333, 208, 328, 209, 352, 180, 352
222, 331, 253, 330, 255, 348, 224, 351
258, 327, 328, 323, 327, 343, 260, 345
331, 322, 387, 323, 388, 338, 329, 339
393, 318, 446, 314, 448, 335, 391, 336
457, 314, 534, 308, 535, 328, 457, 333
552, 308, 617, 304, 617, 325, 553, 328
