422, 177, 465, 180, 464, 188, 424, 184
464, 181, 471, 180, 471, 188, 465, 188
389, 182, 421, 184, 421, 194, 387, 193
423, 187, 457, 186, 458, 195, 424, 193
459, 189, 502, 189, 502, 202, 459, 198
439, 203, 454, 203, 456, 210, 440, 211
390, 205, 430, 205, 430, 220, 392, 218
429, 211, 436, 211, 436, 219, 429, 219
437, 210, 464, 210, 464, 224, 439, 221
464, 211, 480, 212, 480, 225, 465, 226
482, 213, 498, 214, 498, 227, 483, 227
496, 214, 517, 214, 517, 226, 497, 227
394, 227, 424, 227, 424, 237, 393, 238
422, 231, 465, 231, 467, 243, 420, 241
465, 231, 499, 230, 502, 245, 466, 244
