282, 168, 324, 168, 326, 184, 282, 186
322, 166, 485, 166, 485, 193, 322, 193
292, 188, 474, 200, 480, 238, 288, 231
330, 228, 439, 233, 439, 272, 328, 274
334, 276, 438, 276, 435, 320, 338, 320
236, 384, 322, 388, 318, 456, 240, 456
328, 386, 466, 394, 464, 468, 326, 466
274, 482, 358, 482, 360, 556, 272, 562
368, 490, 532, 488, 532, 552, 366, 554
256, 588, 342, 588, 344, 612, 258, 620
246, 624, 290, 622, 290, 646, 246, 648
296, 626, 350, 622, 350, 646, 294, 648
376, 622, 516, 608, 526, 706, 384, 738
131, 634, 179, 634, 179, 662, 133, 668
246, 1118, 356, 1110, 356, 1146, 248, 1160
358, 1116, 374, 1116, 374, 1136, 356, 1138
374, 1112, 488, 1100, 492, 1130, 370, 1140
488, 1102, 542, 1102, 544, 1130, 488, 1136
352, 1084, 448, 1082, 448, 1104, 350, 1108
