84, 108, 240, 104, 241, 132, 87, 137
247, 106, 430, 101, 432, 130, 247, 135
88, 152, 130, 151, 133, 168, 86, 171
136, 141, 205, 140, 209, 171, 137, 171
212, 141, 278, 139, 278, 166, 215, 169
87, 199, 172, 196, 172, 211, 87, 213
179, 196, 242, 194, 242, 212, 179, 214
249, 193, 284, 192, 285, 212, 247, 212
291, 195, 361, 194, 363, 212, 292, 213
368, 195, 427, 193, 425, 210, 370, 211
85, 229, 120, 220, 120, 239, 85, 239
125, 224, 164, 221, 162, 237, 125, 239
166, 222, 194, 222, 194, 238, 167, 239
199, 224, 208, 224, 208, 235, 201, 235
214, 225, 289, 220, 289, 236, 213, 238
291, 220, 346, 219, 347, 236, 292, 238
