288, 304, 367, 302, 367, 318, 290, 324
290, 330, 337, 330, 338, 348, 289, 346
340, 326, 392, 326, 391, 343, 341, 342
519, 293, 605, 289, 606, 307, 520, 313
517, 319, 595, 316, 595, 331, 517, 334
596, 313, 653, 313, 654, 325, 597, 328
657, 314, 691, 316, 691, 326, 656, 329
290, 386, 374, 380, 375, 397, 294, 404
294, 409, 304, 409, 304, 423, 292, 424
291, 411, 302, 410, 302, 422, 293, 422
301, 410, 321, 410, 321, 422, 302, 422
323, 408, 364, 405, 363, 418, 325, 423
366, 407, 379, 407, 379, 416, 366, 416
381, 404, 394, 403, 394, 416, 384, 416
395, 402, 419, 402, 419, 417, 395, 418
419, 400, 433, 401, 433, 415, 420, 417
518, 369, 587, 368, 587, 385, 518, 390
519, 391, 546, 391, 546, 403, 519, 408
548, 389, 586, 391, 587, 404, 549, 404
585, 389, 604, 388, 604, 403, 585, 404
607, 388, 646, 387, 646, 401, 605, 402
291, 462, 348, 455, 348, 472, 293, 482
351, 454, 454, 444, 455, 463, 349, 473
294, 486, 348, 479, 346, 493, 293, 503
349, 475, 409, 475, 412, 488, 348, 495
519, 440, 553, 439, 553, 454, 520, 460
557, 438, 635, 432, 635, 448, 556, 454
518, 466, 560, 460, 560, 471, 519, 477
561, 461, 611, 455, 614, 467, 561, 472
614, 456, 648, 453, 648, 466, 616, 468
66, 119, 99, 121, 104, 140, 64, 136
