216, 190, 283, 189, 285, 226, 213, 224
290, 188, 397, 188, 397, 223, 290, 224
400, 188, 472, 187, 472, 220, 401, 225
252, 230, 267, 228, 269, 241, 253, 241
272, 231, 293, 231, 293, 241, 271, 241
294, 228, 327, 226, 327, 240, 294, 240
329, 229, 368, 228, 368, 238, 331, 238
370, 228, 427, 227, 427, 239, 370, 239
290, 242, 342, 241, 342, 253, 290, 253
347, 243, 388, 243, 389, 255, 348, 255
346, 344, 466, 346, 470, 371, 349, 374
484, 348, 570, 347, 569, 363, 485, 365
479, 373, 511, 373, 511, 388, 479, 389
519, 373, 577, 372, 577, 386, 522, 388
