226, 50, 439, 56, 440, 99, 226, 93
449, 54, 541, 55, 541, 98, 445, 98
204, 104, 363, 106, 361, 145, 206, 143
366, 108, 412, 109, 415, 146, 368, 145
421, 108, 479, 105, 481, 145, 423, 148
489, 110, 512, 110, 515, 146, 492, 146
521, 109, 557, 109, 557, 145, 522, 146
206, 169, 333, 169, 336, 229, 210, 228
341, 172, 559, 173, 553, 232, 344, 232
225, 252, 400, 252, 400, 276, 227, 273
404, 252, 448, 252, 447, 276, 409, 277
458, 254, 536, 253, 534, 275, 458, 278
262, 280, 402, 280, 402, 299, 264, 303
408, 282, 447, 281, 448, 302, 411, 304
458, 282, 500, 283, 500, 301, 457, 303
220, 324, 253, 324, 256, 340, 224, 343
267, 322, 421, 322, 424, 344, 267, 343
435, 324, 540, 323, 542, 345, 434, 346
