352, 319, 392, 319, 396, 337, 352, 341
260, 14, 348, 8, 346, 29, 256, 32
348, 10, 376, 12, 380, 24, 346, 26
378, 10, 474, -3, 480, 22, 378, 29
260, 350, 356, 350, 356, 370, 264, 370
360, 348, 492, 342, 492, 366, 356, 372
298, 400, 352, 402, 352, 421, 304, 425
348, 402, 454, 400, 456, 416, 352, 423
298, 632, 456, 632, 456, 666, 300, 666
274, 670, 477, 674, 477, 712, 274, 704
296, 704, 296, 704, 454, 712, 452, 744
310, 897, 372, 901, 372, 924, 306, 926
374, 904, 400, 904, 400, 928, 374, 926
404, 900, 454, 901, 458, 930, 402, 930
256, 948, 340, 954, 340, 971, 260, 971
340, 950, 388, 950, 390, 974, 340, 974
394, 954, 439, 954, 439, 971, 394, 971
438, 960, 492, 960, 492, 978, 438, 978
