196, 25, 265, 26, 266, 98, 196, 101
275, 20, 375, 18, 380, 89, 276, 97
380, 34, 441, 20, 444, 84, 386, 89
451, 19, 557, 25, 561, 86, 451, 97
191, 111, 292, 111, 294, 176, 190, 182
299, 113, 329, 113, 330, 179, 297, 181
333, 110, 413, 111, 414, 168, 340, 179
423, 122, 532, 109, 537, 180, 423, 184
537, 110, 593, 107, 593, 175, 535, 183
194, 202, 256, 202, 256, 252, 192, 249
277, 210, 344, 208, 350, 244, 279, 250
354, 198, 453, 198, 453, 246, 356, 249
461, 196, 502, 198, 501, 237, 459, 241
506, 200, 588, 196, 588, 247, 506, 248
200, 253, 260, 250, 260, 322, 196, 317
264, 264, 322, 267, 325, 316, 265, 311
330, 261, 412, 262, 420, 317, 330, 314
421, 281, 541, 281, 543, 332, 422, 326
295, 317, 406, 322, 406, 364, 291, 362
