157, 113, 563, 156, 561, 231, 155, 202
615, 170, 938, 159, 935, 258, 613, 250
140, 222, 331, 236, 332, 283, 135, 270
386, 241, 619, 256, 622, 301, 382, 283
674, 259, 956, 275, 956, 316, 670, 312
515, 344, 575, 348, 575, 382, 514, 379
615, 349, 906, 369, 905, 401, 616, 386
89, 391, 490, 368, 472, 548, 79, 520
522, 412, 711, 411, 705, 548, 527, 545
718, 472, 778, 472, 781, 539, 719, 535
777, 433, 935, 443, 961, 604, 785, 537
491, 585, 733, 594, 728, 656, 492, 633
741, 587, 861, 607, 856, 655, 742, 648
