312, 159, 534, 179, 533, 226, 309, 209
695, 199, 818, 212, 820, 236, 693, 225
692, 225, 825, 235, 825, 264, 689, 254
316, 209, 482, 205, 486, 301, 321, 302
479, 229, 630, 230, 631, 313, 480, 312
630, 246, 736, 244, 734, 314, 632, 318
747, 262, 828, 267, 828, 314, 746, 316
296, 315, 419, 317, 416, 360, 300, 363
428, 325, 534, 321, 538, 369, 426, 365
546, 327, 643, 329, 641, 375, 547, 373
648, 334, 698, 330, 699, 376, 646, 376
709, 338, 826, 338, 826, 390, 704, 387
309, 360, 388, 360, 391, 400, 308, 404
405, 363, 499, 365, 500, 409, 405, 404
508, 366, 600, 373, 598, 419, 510, 417
602, 383, 627, 383, 627, 417, 603, 418
631, 384, 740, 392, 744, 430, 632, 423
746, 393, 800, 393, 802, 426, 748, 428
806, 401, 847, 401, 846, 433, 809, 441
420, 429, 542, 429, 542, 481, 420, 482
548, 436, 674, 436, 679, 487, 543, 483
682, 446, 751, 444, 749, 493, 684, 488
