170, 37, 223, 42, 224, 65, 170, 65
141, 65, 223, 69, 223, 91, 140, 93
513, 50, 563, 53, 562, 72, 513, 77
513, 82, 590, 82, 591, 103, 513, 107
311, 318, 379, 316, 379, 351, 312, 353
74, 360, 145, 359, 134, 420, 73, 411
169, 360, 215, 364, 215, 409, 168, 410
243, 360, 326, 360, 324, 409, 239, 415
344, 355, 470, 356, 468, 406, 343, 407
487, 366, 536, 365, 537, 401, 484, 401
558, 353, 617, 354, 618, 400, 558, 402
61, 416, 113, 417, 111, 446, 62, 446
135, 421, 249, 417, 248, 442, 136, 444
259, 414, 374, 413, 374, 442, 257, 448
384, 409, 449, 409, 449, 435, 386, 444
470, 404, 541, 401, 541, 435, 472, 439
544, 410, 635, 410, 637, 432, 542, 435
